"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_data_resampled","tpr","fpr"
750,-1.19521325110652,-0.931294274234165,-0.0564057144287598,"Converged",TRUE,0.8,0.2
751,-2.45095393915555,2.97385756272438,-0.0650856512702852,"Converged",NA,0.8,0.2
752,-1.57590961751388,0.712585339560075,-0.0880565503801285,"Converged",NA,0.8,0.2
753,-1.42254643611864,0.38449019786761,-0.0702151113915712,"Converged",NA,0.8,0.2
754,-1.40968381984789,0.838323996089676,-0.131719225100162,"Converged",NA,0.8,0.2
755,-2.80494836187265,3.4396367116042,-0.0535680928574109,"Converged",NA,0.8,0.2
756,-1.96085217177722,1.73293244401609,-0.0841108707133466,"Converged",NA,0.8,0.2
757,-1.32646074894677,0.382415390924494,-0.16566168979385,"Converged",NA,0.8,0.2
758,-1.72653105796473,1.79888112236642,-0.126966165753673,"Converged",NA,0.8,0.2
759,-2.57918974757183,4.48396068832056,-0.13805548397224,"Converged",NA,0.8,0.2
760,-2.02848179047967,1.98866683957774,-0.089514739250909,"Converged",NA,0.8,0.2
761,-1.99704899753349,1.72977047972101,-0.0707603580655115,"Converged",NA,0.8,0.2
762,-1.68252675663183,2.02233198216788,-0.169846561776527,"Converged",NA,0.8,0.2
763,-2.88724700224694,4.70396764416267,-0.0863436990748137,"Converged",NA,0.8,0.2
764,-0.250381021221169,-3.93976501408333,-0.0454557533745042,"Converged",NA,0.8,0.2
765,-2.34381020216211,2.56333274304607,-0.0576565063236562,"Converged",NA,0.8,0.2
766,-1.27574687298986,-0.189193036738016,-0.101645121961845,"Converged",NA,0.8,0.2
767,-2.50116165507977,2.51044715314676,-0.0280959233363248,"Converged",NA,0.8,0.2
768,-1.87806071550592,2.60795898452387,-0.187444882902254,"Converged",NA,0.8,0.2
769,-1.72574690070468,1.00868392766328,-0.0598455550222707,"Converged",NA,0.8,0.2
770,-1.39602819660536,-0.782878765887291,-0.0468912569355618,"Converged",NA,0.8,0.2
771,-1.40868749534578,0.944740683574222,-0.131251237389231,"Converged",NA,0.8,0.2
772,-2.626913067355,4.05173669008669,-0.0708115054907786,"Converged",NA,0.8,0.2
773,-2.38499845070939,3.06262872724475,-0.0900844704356045,"Converged",NA,0.8,0.2
774,-1.55150381222334,0.290840065373047,-0.0701641422898109,"Converged",NA,0.8,0.2
775,-0.6287865153036,-1.43727331367799,-0.12382774270663,"Converged",NA,0.8,0.2
776,-1.73224118839068,2.09297052174622,-0.165517327020041,"Converged",NA,0.8,0.2
777,-2.11369162070816,1.56219058223523,-0.0694915589826208,"Converged",NA,0.8,0.2
778,-2.18528921947437,1.98609047649307,-0.0487967886155581,"Converged",NA,0.8,0.2
779,-2.02937282040742,2.8831638661306,-0.117485947034342,"Converged",NA,0.8,0.2
780,-1.63999142517077,1.17405032691483,-0.110514959325011,"Converged",NA,0.8,0.2
781,-1.73140743678411,0.55688594539672,-0.0912432912529891,"Converged",NA,0.8,0.2
782,-2.6926294279948,3.88871420862123,-0.0833071617892505,"Converged",NA,0.8,0.2
783,-2.90108469572208,4.29467884375014,-0.0884278612205072,"Converged",NA,0.8,0.2
784,-2.53053673615844,3.98773215826122,-0.109951313090631,"Converged",NA,0.8,0.2
785,-2.12379953558883,2.07674462937849,-0.055939581887276,"Converged",NA,0.8,0.2
786,-1.9432586141286,1.04942355744306,-0.0550681155730277,"Converged",NA,0.8,0.2
787,-1.7216615455716,1.52268839006425,-0.0932033172730783,"Converged",NA,0.8,0.2
788,-1.85583460122456,2.49389428180255,-0.147620120557251,"Converged",NA,0.8,0.2
789,-2.33731015677844,3.57130692631151,-0.109056094457522,"Converged",NA,0.8,0.2
790,-1.99557011179823,1.64302973933176,-0.0544973251493736,"Converged",NA,0.8,0.2
791,-2.2549473701823,3.13331829576562,-0.0887308751375836,"Converged",NA,0.8,0.2
792,-2.69679607653545,3.40595194593098,-0.0384935086912467,"Converged",NA,0.8,0.2
793,-1.4810819402999,0.182917170025648,-0.0816929727853171,"Converged",NA,0.8,0.2
794,-0.906449710703841,-0.421199228467094,-0.147611003565522,"Converged",NA,0.8,0.2
795,-1.56480444265577,0.52597130609694,-0.109511272041981,"Converged",NA,0.8,0.2
796,-2.25629834432282,2.85039509328855,-0.0646899671114417,"Converged",NA,0.8,0.2
797,-2.23376678449716,2.52752245709576,-0.0443278771275227,"Converged",NA,0.8,0.2
798,-1.15948552686067,0.613274537893388,-0.170417171513971,"Converged",NA,0.8,0.2
799,-1.89405713976048,1.58181909600953,-0.0737994841427479,"Converged",NA,0.8,0.2
800,-2.93965808500035,5.01899298661263,-0.0821851728294046,"Converged",NA,0.8,0.2
801,-2.02208345807277,2.06655590793221,-0.0786715305068697,"Converged",NA,0.8,0.2
802,-2.55025292263012,3.65056666933071,-0.113999049463905,"Converged",NA,0.8,0.2
803,-2.30576820614337,3.77640890548753,-0.121779553636508,"Converged",NA,0.8,0.2
804,-3.31644865260496,5.88487363827307,-0.127593099115156,"Converged",NA,0.8,0.2
805,-1.37878025864917,0.694144524229356,-0.125977579049525,"Converged",NA,0.8,0.2
806,-1.87777762100356,1.87455393841739,-0.113150146970532,"Converged",NA,0.8,0.2
807,-2.01547600121993,2.48786808698064,-0.120505522092899,"Converged",NA,0.8,0.2
808,-1.41836496147136,0.856567657583162,-0.132103354097391,"Converged",NA,0.8,0.2
809,-1.11603165676321,-0.968035058819036,-0.118741334214112,"Converged",NA,0.8,0.2
810,-1.33030785459996,0.667193535478458,-0.132690431281273,"Converged",NA,0.8,0.2
811,-1.89256540041497,2.06095803865848,-0.134370559641367,"Converged",NA,0.8,0.2
812,-1.99629533989694,2.28378186436143,-0.138626189711389,"Converged",NA,0.8,0.2
813,-1.47482088330334,0.544890799272866,-0.125504237189003,"Converged",NA,0.8,0.2
814,-1.88311817427073,0.870922663881089,-0.0414913277126057,"Converged",NA,0.8,0.2
815,-1.72782214693722,0.991712144518487,-0.0519305400649565,"Converged",NA,0.8,0.2
816,-1.81239248964603,2.52635293793189,-0.165199971739608,"Converged",NA,0.8,0.2
817,-2.49000574885026,3.2154004938129,-0.0668241256891793,"Converged",NA,0.8,0.2
818,-1.8434109134674,3.28638901819764,-0.202784022387381,"Converged",NA,0.8,0.2
819,-2.54867731137498,2.58825714632793,-0.0109646738947921,"Converged",NA,0.8,0.2
820,-2.21010339764997,2.00066528870791,-0.057251431893807,"Converged",NA,0.8,0.2
821,-1.98415694181537,2.25341295784725,-0.0734949486156424,"Converged",NA,0.8,0.2
822,-2.02750151120613,1.78263111224604,-0.0849609537653919,"Converged",NA,0.8,0.2
823,-2.09450581908111,2.8337514036247,-0.150241665321836,"Converged",NA,0.8,0.2
824,-1.36458096002623,0.277398685138295,-0.114087051644815,"Converged",NA,0.8,0.2
825,-2.27612383750261,2.70615676601747,-0.106749350805364,"Converged",NA,0.8,0.2
826,-2.00580076453456,2.23629345449462,-0.11759263439092,"Converged",NA,0.8,0.2
827,-1.05814420461213,-1.43882784172124,-0.0683779189339064,"Converged",NA,0.8,0.2
828,-2.42302711509494,3.30856181213497,-0.106749956786148,"Converged",NA,0.8,0.2
829,-2.24385635616102,3.7344257573512,-0.169530922828245,"Converged",NA,0.8,0.2
830,-1.95834572181961,0.61799998491515,-0.0232336658237713,"Converged",NA,0.8,0.2
831,-2.27933037956378,2.16445160778675,-0.0607418121069326,"Converged",NA,0.8,0.2
832,-1.43902104843727,-0.37956212729861,-0.0298433187350045,"Converged",NA,0.8,0.2
833,-2.15323899288982,3.09873290033858,-0.0985112323133484,"Converged",NA,0.8,0.2
834,-2.2811661354409,3.2783482323143,-0.143574082696077,"Converged",NA,0.8,0.2
835,-2.00911381668596,2.060473092957,-0.10444381134104,"Converged",NA,0.8,0.2
836,-1.65737863371483,0.816310507709329,-0.0928449659316027,"Converged",NA,0.8,0.2
837,NA,NA,NA,"MAX_ITER reached",NA,0.8,0.2
838,-2.07861263197743,2.90375373413222,-0.146545366624523,"Converged",NA,0.8,0.2
839,-2.13074805232292,2.46404326862271,-0.0868794683335045,"Converged",NA,0.8,0.2
840,-2.11625657665677,1.30240025614867,-0.0138269569979205,"Converged",NA,0.8,0.2
841,-2.6237556355996,3.05614700807366,-0.0352882741959316,"Converged",NA,0.8,0.2
842,-2.11879627581881,2.60375300779257,-0.13161575224413,"Converged",NA,0.8,0.2
843,-1.48258015847928,0.468815767575434,-0.0854530844450888,"Converged",NA,0.8,0.2
844,-2.14736249270778,2.6900965822793,-0.102175948530875,"Converged",NA,0.8,0.2
845,-2.08252091508866,2.0550411203886,-0.0773740151794251,"Converged",NA,0.8,0.2
846,-2.23576503213952,2.8564525426855,-0.101169926359245,"Converged",NA,0.8,0.2
847,-2.46850783577686,3.38342480750949,-0.0925196756311443,"Converged",NA,0.8,0.2
848,-3.54592070771371,7.16306072303131,-0.114286628466705,"Converged",NA,0.8,0.2
849,-1.73347187395547,1.23246070270404,-0.124448891183251,"Converged",NA,0.8,0.2
850,-1.84178705339091,1.90255363130428,-0.123134191512423,"Converged",NA,0.8,0.2
851,-0.46765722717248,-2.06422448366274,-0.133026878866165,"Converged",NA,0.8,0.2
852,-1.73064137010262,1.28643970220862,-0.0986667327234051,"Converged",NA,0.8,0.2
853,-1.99675196295391,2.75118227279728,-0.103490687226615,"Converged",NA,0.8,0.2
854,-2.19840395795998,3.25454400132416,-0.163587472156976,"Converged",NA,0.8,0.2
855,-2.08592121948879,1.92007007953085,-0.0762712155054362,"Converged",NA,0.8,0.2
856,-1.63225896087312,0.486102099118116,-0.0474496997386582,"Converged",NA,0.8,0.2
857,-1.69022399853717,1.25165735057623,-0.124486409811911,"Converged",NA,0.8,0.2
858,-1.90909979362414,0.780426220413789,-0.0314902457108493,"Converged",NA,0.8,0.2
859,-2.37355593932423,1.99682757683534,-0.0383253857850939,"Converged",NA,0.8,0.2
860,-2.41714462730734,3.65617677103413,-0.128438096061603,"Converged",NA,0.8,0.2
861,-1.56004637395418,1.05590538502658,-0.137891089761489,"Converged",NA,0.8,0.2
862,-1.00615739186128,-0.655318537421113,-0.115400109641378,"Converged",NA,0.8,0.2
863,-0.749659530754009,-1.00735754868448,-0.154017040873927,"Converged",NA,0.8,0.2
864,-2.01969886465249,2.85500976316212,-0.107647946985337,"Converged",NA,0.8,0.2
865,-1.65959632123645,1.19135954209246,-0.0616299932954058,"Converged",NA,0.8,0.2
866,-2.2043270528509,2.30973895576982,-0.0882631934488207,"Converged",NA,0.8,0.2
867,-2.09939691857515,2.90944750269094,-0.142188111090014,"Converged",NA,0.8,0.2
868,-2.55462421599963,3.86848279845955,-0.110546300871065,"Converged",NA,0.8,0.2
869,-1.61206389170956,1.34937685649421,-0.124327376744109,"Converged",NA,0.8,0.2
870,-2.18250382574775,2.69692792019506,-0.106922579382446,"Converged",NA,0.8,0.2
871,-2.60336635653789,3.79562113628629,-0.102653099969742,"Converged",NA,0.8,0.2
872,-2.00566311968471,2.46196854318629,-0.0755862579304119,"Converged",NA,0.8,0.2
873,-2.5638739107384,3.2135628941403,-0.0669837502955947,"Converged",NA,0.8,0.2
874,-2.27305123193036,1.41240575203161,-0.0286605991401335,"Converged",NA,0.8,0.2
875,-2.10654891318465,1.94485441661009,-0.0745602410511434,"Converged",NA,0.8,0.2
876,-1.32514959005258,-0.35818549553213,-0.0908357152584881,"Converged",NA,0.8,0.2
877,-2.45464141002705,2.5308485845272,-0.033631426872918,"Converged",NA,0.8,0.2
878,-2.00990218768028,2.97296369654292,-0.151637423941852,"Converged",NA,0.8,0.2
879,-2.45290124444134,3.0501598233372,-0.0635959891694328,"Converged",NA,0.8,0.2
880,-2.57525817702104,4.1614713298811,-0.126418677604674,"Converged",NA,0.8,0.2
881,-2.67941071137855,3.19365956978783,-0.0626503513865615,"Converged",NA,0.8,0.2
882,-1.80847686117647,1.29897761505132,-0.0936130282467775,"Converged",NA,0.8,0.2
883,-2.79987788006319,3.05805793809476,-0.0324099758551092,"Converged",NA,0.8,0.2
884,-2.09756701341357,2.69765536723529,-0.102681431339821,"Converged",NA,0.8,0.2
885,-1.29225585567371,0.267864511845113,-0.107025499353519,"Converged",NA,0.8,0.2
886,-1.34575108301785,0.357315648268072,-0.156706737269356,"Converged",NA,0.8,0.2
887,-1.89405110244452,1.38087657651451,-0.0681768762930008,"Converged",NA,0.8,0.2
888,-1.66810669922702,0.549815543772636,-0.0779105561231132,"Converged",NA,0.8,0.2
889,-1.45617430514009,1.05186126975183,-0.135055526198325,"Converged",NA,0.8,0.2
890,-1.83281966251288,2.16211204149859,-0.138744266270356,"Converged",NA,0.8,0.2
891,-1.96253979081756,2.17664803641889,-0.152629941199753,"Converged",NA,0.8,0.2
892,-1.62732008949623,1.01447596942974,-0.0792398835069866,"Converged",NA,0.8,0.2
893,-0.573851604645229,-1.96803110131332,-0.106119990651349,"Converged",NA,0.8,0.2
894,-2.67652281638109,2.52998538827861,0.00873456427855929,"Converged",NA,0.8,0.2
895,-2.17414887825096,3.15245560833541,-0.134488065557131,"Converged",NA,0.8,0.2
896,-2.2787361939985,1.83740093767265,-0.041608671214246,"Converged",NA,0.8,0.2
897,-2.80729795630459,3.83199049440477,-0.00960800537314809,"Converged",NA,0.8,0.2
898,-2.20876645940082,3.05725725587051,-0.0951667324923759,"Converged",NA,0.8,0.2
899,-3.07192925684737,4.19880794322374,-0.0426581804401712,"Converged",NA,0.8,0.2
900,-2.29555749725701,3.71000464437571,-0.158327386105474,"Converged",NA,0.8,0.2
901,-2.49912804425267,2.55131939988196,-0.0264518234456057,"Converged",NA,0.8,0.2
902,-2.37223342297923,2.04425137875723,-0.0569561965677601,"Converged",NA,0.8,0.2
903,-2.14377638490675,3.13911189073126,-0.137822434281748,"Converged",NA,0.8,0.2
904,-1.84013503834863,1.15551375698283,-0.0640996556172989,"Converged",NA,0.8,0.2
905,-2.08407166220728,2.3454007756124,-0.0992938117717673,"Converged",NA,0.8,0.2
906,-2.04073950261574,1.65401177560135,-0.0637027135800637,"Converged",NA,0.8,0.2
907,-1.47990628724871,0.000713149464942518,-0.0413581152125947,"Converged",NA,0.8,0.2
908,-1.84725805863314,2.30639879723522,-0.180093274270608,"Converged",NA,0.8,0.2
909,-1.68429714807546,1.10697529328313,-0.107883503175784,"Converged",NA,0.8,0.2
910,-1.99454171226705,2.98206842160647,-0.156976026071109,"Converged",NA,0.8,0.2
911,-2.20811703506668,3.43794755183244,-0.151725925489944,"Converged",NA,0.8,0.2
912,-2.62283141415589,3.07519345781095,-0.0450859462234105,"Converged",NA,0.8,0.2
913,-2.06202139420679,2.66632892063747,-0.159723232596683,"Converged",NA,0.8,0.2
914,-1.36554616847855,-0.00457062556558821,-0.0940325978217207,"Converged",NA,0.8,0.2
915,-2.49532769112928,3.96474357510357,-0.113906440775523,"Converged",NA,0.8,0.2
916,-2.1421629587699,2.89379156771536,-0.104752906531192,"Converged",NA,0.8,0.2
917,-2.81122687787847,4.91619067370019,-0.129764233034528,"Converged",NA,0.8,0.2
918,-1.77020201264985,1.50294299724303,-0.124346333107633,"Converged",NA,0.8,0.2
919,-2.27388926527155,3.42037015125047,-0.133386176238138,"Converged",NA,0.8,0.2
920,-2.08445925055451,1.31805322059932,-0.083094398901128,"Converged",NA,0.8,0.2
921,-1.04153229037544,-0.905908808051599,-0.0817926493805579,"Converged",NA,0.8,0.2
922,-1.81015104986282,1.6231983691641,-0.107043896859257,"Converged",NA,0.8,0.2
923,-2.14208045861559,1.65918683624916,-0.0693878977894738,"Converged",NA,0.8,0.2
924,-2.38883947383668,2.86758981523246,-0.0570653742437167,"Converged",NA,0.8,0.2
925,-2.90905988783767,5.02974864031842,-0.0944699132157185,"Converged",NA,0.8,0.2
926,-2.60294105332269,3.43808129215472,-0.0785102643075782,"Converged",NA,0.8,0.2
927,-1.61420081341237,1.77796050846699,-0.1443328985478,"Converged",NA,0.8,0.2
928,-1.97716630164259,1.62892662696179,-0.0754931155013206,"Converged",NA,0.8,0.2
929,-1.39728020639833,1.18552630875304,-0.181458022787537,"Converged",NA,0.8,0.2
930,-2.11140120109078,1.73977202829902,-0.0425136904401813,"Converged",NA,0.8,0.2
931,-2.53100380708476,3.60772093335048,-0.0960339332977785,"Converged",NA,0.8,0.2
932,-1.58328764016422,0.99069178053897,-0.0835053884223491,"Converged",NA,0.8,0.2
933,-1.84835622092797,1.6170993966823,-0.11694162690909,"Converged",NA,0.8,0.2
934,-1.54610456723545,2.23144152918487,-0.20716571230658,"Converged",NA,0.8,0.2
935,-1.99648357177792,2.1618672467098,-0.107142024416345,"Converged",NA,0.8,0.2
936,-3.07683055706676,6.25842909139633,-0.159457256238813,"Converged",NA,0.8,0.2
937,-2.15477437473644,2.49456250773293,-0.0974897448188292,"Converged",NA,0.8,0.2
938,-1.04006015271204,-2.02704537598403,-0.029695798108101,"Converged",NA,0.8,0.2
939,-1.9809392449864,1.87046560861633,-0.0742183295082659,"Converged",NA,0.8,0.2
940,-2.14593024869659,3.26208498285309,-0.168420932122771,"Converged",NA,0.8,0.2
941,-1.94854641307101,2.10109104099047,-0.0920952384484102,"Converged",NA,0.8,0.2
942,-2.29351436174691,3.91534483154568,-0.170474763989574,"Converged",NA,0.8,0.2
943,-0.734878497624839,-0.701571174084608,-0.164003516453639,"Converged",NA,0.8,0.2
944,-2.73560521326216,2.97769525484259,-0.00565835913039563,"Converged",NA,0.8,0.2
945,-1.43206635919717,-0.144267839465579,-0.0609485607674229,"Converged",NA,0.8,0.2
946,-1.69875697718391,2.1853729124068,-0.167057221308462,"Converged",NA,0.8,0.2
947,-2.47508349279745,2.87717030109623,-0.0819674249296759,"Converged",NA,0.8,0.2
948,-1.30682926403719,0.366871048950298,-0.155777684137166,"Converged",NA,0.8,0.2
949,-1.55741616142,2.16703949615822,-0.189225355651159,"Converged",NA,0.8,0.2
950,-2.33463859584034,2.95323643934876,-0.0883325339702408,"Converged",NA,0.8,0.2
951,-2.24188148923699,3.10051716286406,-0.113473123084656,"Converged",NA,0.8,0.2
952,-1.52383051458959,1.04882806369596,-0.13812124241301,"Converged",NA,0.8,0.2
953,-1.69277840939404,1.24158261057264,-0.124105098295513,"Converged",NA,0.8,0.2
954,-1.9435253705241,1.41563367035565,-0.0521086792488162,"Converged",NA,0.8,0.2
955,-2.18764507595209,2.01739898470794,-0.0447234596295021,"Converged",NA,0.8,0.2
956,-2.16601090943209,3.29523017377955,-0.147873745343905,"Converged",NA,0.8,0.2
957,-2.16618727131454,2.01374614884389,-0.0326287272555529,"Converged",NA,0.8,0.2
958,-2.14301012688692,2.48134090922774,-0.091914117567179,"Converged",NA,0.8,0.2
959,-2.20629386357861,2.98899433962631,-0.152798468733296,"Converged",NA,0.8,0.2
960,-2.22583206747826,3.14963975686453,-0.112724630461332,"Converged",NA,0.8,0.2
961,-1.79666117722413,1.83764711982652,-0.106886396468717,"Converged",NA,0.8,0.2
962,-2.05252990534934,1.9344350900954,-0.0869242263279705,"Converged",NA,0.8,0.2
963,-2.92390248669867,3.85538681846027,-0.0682243177843335,"Converged",NA,0.8,0.2
964,-1.47167526968137,0.382720762566111,-0.0673984000246264,"Converged",NA,0.8,0.2
965,-1.19919111439568,0.346982423365001,-0.139479363649134,"Converged",NA,0.8,0.2
966,-2.50159626910001,3.38729224824607,-0.0578390415352811,"Converged",NA,0.8,0.2
967,-1.35986706106269,-0.0205905901510767,-0.111857559072226,"Converged",NA,0.8,0.2
968,-1.90281683485722,1.97082798963488,-0.111120287214247,"Converged",NA,0.8,0.2
969,-1.72219985571039,1.2167723268267,-0.110174689620049,"Converged",NA,0.8,0.2
970,-2.00771936940328,2.4007909353796,-0.141604761477161,"Converged",NA,0.8,0.2
971,-1.19224715976528,-0.849912643452775,-0.0759770143897863,"Converged",NA,0.8,0.2
972,-1.99114774114554,1.9197771759767,-0.0870533401430581,"Converged",NA,0.8,0.2
973,-2.15891539884935,2.43645008773555,-0.0916908671340699,"Converged",NA,0.8,0.2
974,-2.76012721144866,2.15815442304832,-0.00222475367458294,"Converged",NA,0.8,0.2
975,-1.79435510939422,2.01697880181235,-0.135395251643202,"Converged",NA,0.8,0.2
976,-2.94465976386645,4.24304125711287,-0.0905511927519883,"Converged",NA,0.8,0.2
977,-2.222853411458,2.27040814786854,-0.0962859494833339,"Converged",NA,0.8,0.2
978,-2.12911581440761,2.55827236791261,-0.0954000824232328,"Converged",NA,0.8,0.2
979,-1.93848170245064,2.1209729144076,-0.107608325042626,"Converged",NA,0.8,0.2
980,-1.20296780738236,0.0607060524602381,-0.104613674340882,"Converged",NA,0.8,0.2
981,-2.1120162273419,2.84430928968947,-0.109724193475353,"Converged",NA,0.8,0.2
982,-2.17765651735242,2.81519081783206,-0.107849140862363,"Converged",NA,0.8,0.2
983,-3.21859032978291,5.52443732411938,-0.0857920882824771,"Converged",NA,0.8,0.2
984,-1.42422474457755,1.14754262724227,-0.185538491612597,"Converged",NA,0.8,0.2
985,-1.23825758831189,0.465962733549351,-0.138249532006784,"Converged",NA,0.8,0.2
986,-2.28834454335171,2.2076528790514,-0.0459196352028805,"Converged",NA,0.8,0.2
987,-2.6645449889381,3.87611928595141,-0.0693602942184584,"Converged",NA,0.8,0.2
988,-2.09031355560231,2.0811994758291,-0.0807114997650775,"Converged",NA,0.8,0.2
989,-2.26117880268945,2.90638247008438,-0.109589101558168,"Converged",NA,0.8,0.2
990,-2.37909858685508,3.8898195473434,-0.163631598254989,"Converged",NA,0.8,0.2
991,-2.27543439734296,2.97570450331548,-0.100558048448912,"Converged",NA,0.8,0.2
992,-2.44276447557727,3.09822858010521,-0.0565804695033915,"Converged",NA,0.8,0.2
993,-2.13653114207866,2.93788998230317,-0.068838606470034,"Converged",NA,0.8,0.2
994,-0.991243589220092,-0.651234723800415,-0.0991402026287429,"Converged",NA,0.8,0.2
995,-1.22485856690926,-0.62565291599855,-0.0844748551731029,"Converged",NA,0.8,0.2
996,-1.44641644278592,0.647598965677764,-0.125974026647427,"Converged",NA,0.8,0.2
997,-2.30813768842098,1.84838827879439,-0.0272692202710102,"Converged",NA,0.8,0.2
998,-2.37262476671957,3.95515562161683,-0.128466360941939,"Converged",NA,0.8,0.2
999,-2.68430539567004,2.61380350417718,0.00277222302941483,"Converged",NA,0.8,0.2
1000,-2.5523119225946,3.96451520897171,-0.0871618307334345,"Converged",NA,0.8,0.2
