"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","score_data_resampled","tpr","fpr"
1,-1.59344315962996,1.24845669908336,-0.143607559875921,"Converged",TRUE,0.95,0.05
2,-2.13914067917095,1.96848846974112,-0.0462734787105125,"Converged",FALSE,0.95,0.05
3,-1.75378160419416,1.35091616682237,-0.0796991927343848,"Converged",FALSE,0.95,0.05
4,-2.01149382531633,1.68916467050143,-0.0696887459724072,"Converged",FALSE,0.95,0.05
5,-2.31681882000805,2.43243348751047,-0.122148700849302,"Converged",TRUE,0.95,0.05
6,-1.5767345514073,1.38582605658047,-0.134886962265489,"Converged",FALSE,0.95,0.05
7,-2.12333443870104,1.5695672997682,-0.0699318214827252,"Converged",FALSE,0.95,0.05
8,-1.45290015552057,1.07718495182844,-0.144141506251665,"Converged",FALSE,0.95,0.05
9,-1.78773054101624,1.69131707124744,-0.0986396850875404,"Converged",FALSE,0.95,0.05
10,-1.97988186570376,1.36607173648897,-0.0693879353048048,"Converged",FALSE,0.95,0.05
11,-1.98574406887445,2.31315559557671,-0.109827129267907,"Converged",FALSE,0.95,0.05
12,-2.20119429205389,2.78683823093906,-0.0831851376062722,"Converged",FALSE,0.95,0.05
13,-2.2118937558874,1.99621567082673,-0.049897754481995,"Converged",FALSE,0.95,0.05
14,-1.3882242190802,-0.0917444395846547,-0.0720858843433783,"Converged",FALSE,0.95,0.05
15,-2.70572107438485,3.0087154609538,-0.0164165575751509,"Converged",TRUE,0.95,0.05
16,-1.69848017604361,1.47242816737712,-0.142044738667945,"Converged",FALSE,0.95,0.05
17,-1.742414250119,2.19237428588003,-0.147240762672702,"Converged",FALSE,0.95,0.05
18,-1.96489615716621,1.67313468447987,-0.0830370259917182,"Converged",FALSE,0.95,0.05
19,-1.51295650647147,0.569276714846893,-0.111424991513362,"Converged",FALSE,0.95,0.05
20,-2.16281719133247,1.64443498467057,-0.0485300686948806,"Converged",FALSE,0.95,0.05
21,-1.77117912924169,0.990344938306529,-0.100480335946776,"Converged",TRUE,0.95,0.05
22,-1.52947232944445,0.828154386277461,-0.109355287586758,"Converged",FALSE,0.95,0.05
23,-1.73086304500986,1.40139395672498,-0.0765009835075729,"Converged",FALSE,0.95,0.05
24,-1.97210280946671,1.66191490992217,-0.0892598985459692,"Converged",FALSE,0.95,0.05
25,-1.91798082837065,2.35222479210377,-0.112114614884545,"Converged",FALSE,0.95,0.05
26,-2.36156135165891,2.29521846877762,-0.0468688038809786,"Converged",FALSE,0.95,0.05
27,-1.5384566553274,1.20299870113956,-0.13436250387288,"Converged",TRUE,0.95,0.05
28,-1.60939801172766,1.67732098972817,-0.155350536500828,"Converged",FALSE,0.95,0.05
29,-1.72891091256208,1.91197336737895,-0.129659138311217,"Converged",FALSE,0.95,0.05
30,-1.94885787515415,1.30391251569753,-0.042828339567623,"Converged",FALSE,0.95,0.05
31,-1.54933241224191,1.84209522102265,-0.149755143504681,"Converged",FALSE,0.95,0.05
32,-2.12647299391992,2.01363421262377,-0.0638367478464151,"Converged",FALSE,0.95,0.05
33,-2.401688151927,1.70962485954471,-0.00715539809076906,"Converged",FALSE,0.95,0.05
34,-1.59812262044996,1.11131949339134,-0.119240476940231,"Converged",TRUE,0.95,0.05
35,-1.80728134964173,0.951018002533024,-0.0923103617220623,"Converged",FALSE,0.95,0.05
36,-2.34666838956184,2.56693194465084,-0.0828396911977384,"Converged",FALSE,0.95,0.05
37,-2.18695977055415,3.03367566041748,-0.128882522992402,"Converged",FALSE,0.95,0.05
38,-1.29804093303347,0.99180498015658,-0.20552645591329,"Converged",FALSE,0.95,0.05
39,-1.70791054596724,0.765636270136097,-0.0884229335004229,"Converged",FALSE,0.95,0.05
40,-1.66612992928641,1.41834434224369,-0.163553738434565,"Converged",FALSE,0.95,0.05
41,-1.53948578751369,1.5091345128217,-0.125518271224948,"Converged",FALSE,0.95,0.05
42,-1.8393598865912,2.51908447021321,-0.156436416466154,"Converged",FALSE,0.95,0.05
43,-2.31371947461702,2.70983207731538,-0.0685882311940246,"Converged",FALSE,0.95,0.05
44,-1.94854512094365,2.00499914983629,-0.0972505669076954,"Converged",FALSE,0.95,0.05
45,-1.56775990451674,0.990363456677291,-0.0916730637865594,"Converged",FALSE,0.95,0.05
46,-2.06672029146223,1.75454419467075,-0.0514577718126803,"Converged",FALSE,0.95,0.05
47,-1.79751955544993,1.56591107911989,-0.157235743886765,"Converged",FALSE,0.95,0.05
48,-1.53391802107378,1.03146559139198,-0.153990602930404,"Converged",FALSE,0.95,0.05
49,-1.61011764530228,0.200593850055383,-0.0556563041024646,"Converged",TRUE,0.95,0.05
50,-1.59169590161689,0.872360315817162,-0.114730506060118,"Converged",TRUE,0.95,0.05
51,-1.94777475668684,1.23749434410487,-0.0828336750079528,"Converged",FALSE,0.95,0.05
52,-2.65620193122605,3.75205356501764,-0.103487137064522,"Converged",TRUE,0.95,0.05
53,-2.01593861732816,2.44393070146151,-0.0995628500904866,"Converged",FALSE,0.95,0.05
54,-1.98046407249883,1.52428089404163,-0.0326000260649605,"Converged",TRUE,0.95,0.05
55,-2.11590272493098,1.24575927191438,-0.0212202048221793,"Converged",FALSE,0.95,0.05
56,-2.12255539125452,2.91895028670258,-0.104414746156289,"Converged",FALSE,0.95,0.05
57,-2.35124844853213,1.84130556311669,-0.0220485689177177,"Converged",FALSE,0.95,0.05
58,-1.79486377383094,0.483478227766041,-0.0348484081444637,"Converged",FALSE,0.95,0.05
59,-2.24795429500023,2.43672474576433,-0.0920296321204545,"Converged",FALSE,0.95,0.05
60,-1.60950994928714,1.08539570142834,-0.107987104545534,"Converged",TRUE,0.95,0.05
61,-1.59620809580872,1.2329707001555,-0.0959786928754731,"Converged",FALSE,0.95,0.05
62,-1.97164237714274,1.64895949785436,-0.0663406432076288,"Converged",FALSE,0.95,0.05
63,-2.16809274495626,1.86557498220769,-0.049791180209549,"Converged",FALSE,0.95,0.05
64,-1.87949813704884,2.11845199783697,-0.112028554532322,"Converged",FALSE,0.95,0.05
65,-1.78637207130725,2.24331795650893,-0.152510872469941,"Converged",FALSE,0.95,0.05
66,-1.70169259854954,2.26612131067841,-0.160965335207663,"Converged",FALSE,0.95,0.05
67,-1.94186844927561,2.14672311633664,-0.0928676689107858,"Converged",FALSE,0.95,0.05
68,-1.60098737689393,1.44181058456356,-0.14504422585565,"Converged",TRUE,0.95,0.05
69,-1.82953058542628,1.68373852445439,-0.100117040931025,"Converged",TRUE,0.95,0.05
70,-0.890943543469081,-0.65605869885629,-0.147496105514019,"Converged",FALSE,0.95,0.05
71,-1.64885644679186,1.97917783383986,-0.193397190339127,"Converged",TRUE,0.95,0.05
72,-1.72530846890852,1.52642294391742,-0.0859622460768881,"Converged",FALSE,0.95,0.05
73,-2.03409207521385,2.38212251146675,-0.158587785734967,"Converged",FALSE,0.95,0.05
74,-1.64038270449035,1.21982979133229,-0.116342683471795,"Converged",FALSE,0.95,0.05
75,-1.43900032289913,0.428571371831472,-0.0852849869335887,"Converged",FALSE,0.95,0.05
76,-1.27611859283804,-0.0627064164384867,-0.108242127175272,"Converged",FALSE,0.95,0.05
77,-2.69556560215028,4.02732566820618,-0.0764144357209067,"Converged",FALSE,0.95,0.05
78,-2.17897104869113,1.27172078264275,-0.0434434815298932,"Converged",FALSE,0.95,0.05
79,-1.84836927671158,0.770905907425953,-0.0823966188032327,"Converged",FALSE,0.95,0.05
80,-1.12458427471031,-0.684669434904458,-0.098411563813891,"Converged",FALSE,0.95,0.05
81,-1.72693996000528,2.16387261793454,-0.15932091825923,"Converged",FALSE,0.95,0.05
82,-2.16095040494469,1.90944809638156,-0.102652556084811,"Converged",FALSE,0.95,0.05
83,-2.18970057441656,2.81027842469447,-0.0959984879995518,"Converged",FALSE,0.95,0.05
84,-1.86172749161102,2.2991389270971,-0.13089012334066,"Converged",FALSE,0.95,0.05
85,-1.70405484960881,2.29896354799571,-0.190412911575861,"Converged",FALSE,0.95,0.05
86,-2.08427054282356,1.00615068402678,-0.011253599945899,"Converged",FALSE,0.95,0.05
87,-2.74126800098749,2.74541863070582,-0.0195952831837735,"Converged",FALSE,0.95,0.05
88,-1.40862868215677,0.233318510918339,-0.114933642327185,"Converged",FALSE,0.95,0.05
89,-2.51986220749817,4.13116685810259,-0.144496367991161,"Converged",FALSE,0.95,0.05
90,-2.24968005350606,3.09947902159969,-0.101873012886226,"Converged",FALSE,0.95,0.05
91,-1.67898722575808,0.79227525101641,-0.0901772062064518,"Converged",FALSE,0.95,0.05
92,-1.2388124131353,-0.435050765036413,-0.0964369980157188,"Converged",FALSE,0.95,0.05
93,-1.94707848385308,1.94321476501428,-0.0866124193514171,"Converged",FALSE,0.95,0.05
94,-2.03941901967791,1.87806537222695,-0.105718746872405,"Converged",FALSE,0.95,0.05
95,-1.67313229558385,1.23051686244792,-0.102373490575507,"Converged",TRUE,0.95,0.05
96,-1.90633552721046,1.43088169530016,-0.088068294883388,"Converged",TRUE,0.95,0.05
97,-1.58659092785331,1.75553479840079,-0.135029430964746,"Converged",TRUE,0.95,0.05
98,-1.80617985378949,2.20449952969461,-0.132064126585947,"Converged",TRUE,0.95,0.05
99,-1.65082535336283,0.265857889382021,-0.0397151928995629,"Converged",FALSE,0.95,0.05
100,-1.43354066339858,0.588715642866048,-0.13646268220028,"Converged",TRUE,0.95,0.05
101,-1.71762939246544,0.852123541308042,-0.0782118774873356,"Converged",FALSE,0.95,0.05
102,-2.04737798168692,3.00569302477449,-0.18382346529111,"Converged",FALSE,0.95,0.05
103,-1.50532330506707,0.939212966369387,-0.109237955800802,"Converged",FALSE,0.95,0.05
104,-1.71698677272207,1.39050246739774,-0.106188787554062,"Converged",FALSE,0.95,0.05
105,-1.66255226880673,1.66088222397692,-0.144047172895342,"Converged",TRUE,0.95,0.05
106,-2.35312001312908,2.28830270729405,-0.0477272534611571,"Converged",TRUE,0.95,0.05
107,-1.91527068978918,1.9763285852955,-0.10762206641576,"Converged",TRUE,0.95,0.05
108,-2.35214849304253,2.30510435595108,-0.0610197396132596,"Converged",TRUE,0.95,0.05
109,-1.18345278969644,0.884113640859032,-0.197193162313842,"Converged",FALSE,0.95,0.05
110,-1.86063508429301,2.68891326456057,-0.166975264683449,"Converged",FALSE,0.95,0.05
111,-1.66966054182452,0.287953918646211,-0.07243992374921,"Converged",FALSE,0.95,0.05
112,-2.07061718202273,2.13138080509968,-0.0962976368153016,"Converged",FALSE,0.95,0.05
113,-2.00426295589003,1.94102290724403,-0.0931065888879153,"Converged",FALSE,0.95,0.05
114,-1.82117921488267,1.23773972171595,-0.0953349613130974,"Converged",FALSE,0.95,0.05
115,-1.87773976661921,1.00087001529444,-0.0378338796304186,"Converged",FALSE,0.95,0.05
116,-1.23473236802228,-0.563116506790367,-0.0862738993070761,"Converged",FALSE,0.95,0.05
117,-1.76969241123546,1.71228962727116,-0.147337420202067,"Converged",TRUE,0.95,0.05
118,-1.65718689923726,1.58266552066464,-0.140318869146846,"Converged",FALSE,0.95,0.05
119,-2.02881838286507,2.33042987981821,-0.100503648186979,"Converged",TRUE,0.95,0.05
120,-1.66803684325632,1.63011150237927,-0.112781731216109,"Converged",FALSE,0.95,0.05
121,-1.17983512762744,0.144893214625309,-0.164039682565816,"Converged",FALSE,0.95,0.05
122,-2.46072088530607,3.1993017220749,-0.107620748678237,"Converged",FALSE,0.95,0.05
123,-1.91553106661182,1.17442005462524,-0.0743434827246896,"Converged",FALSE,0.95,0.05
124,-1.86925524349251,1.53132974452678,-0.102648122891921,"Converged",TRUE,0.95,0.05
125,-1.49681409311029,1.63650565132159,-0.150944305437959,"Converged",FALSE,0.95,0.05
126,-2.23457238694108,1.97105003532592,-0.0594196386134682,"Converged",FALSE,0.95,0.05
127,-2.62902072128823,3.7084196365979,-0.125678123436181,"Converged",TRUE,0.95,0.05
128,-1.69490391800897,0.716997900642788,-0.0934198419606013,"Converged",TRUE,0.95,0.05
129,-2.48786040798314,2.71276922294028,-0.069569677888789,"Converged",FALSE,0.95,0.05
130,-1.46391488223273,1.06756979368249,-0.138648676108451,"Converged",FALSE,0.95,0.05
131,-2.29380765731617,1.36868262261863,0.010381037552538,"Converged",FALSE,0.95,0.05
132,-1.84173065774918,1.78989813969639,-0.0823802846670103,"Converged",FALSE,0.95,0.05
133,-1.87775528496137,1.54287211890943,-0.0899031307226725,"Converged",TRUE,0.95,0.05
134,-2.02931775363387,2.65715374059107,-0.117306712131462,"Converged",FALSE,0.95,0.05
135,-1.81746267085375,1.28277511149572,-0.0730756765303975,"Converged",FALSE,0.95,0.05
136,-2.00934183264872,2.58083723028619,-0.0833513395654199,"Converged",FALSE,0.95,0.05
137,-1.98860946078535,0.967954095046311,-0.0484393259996163,"Converged",FALSE,0.95,0.05
138,-2.03941724461777,2.3681663850777,-0.0907234015679608,"Converged",FALSE,0.95,0.05
139,-2.06284462654004,1.72076097525089,-0.0725000913576266,"Converged",FALSE,0.95,0.05
140,-2.72603652630958,3.19883403490897,-0.0567265610302746,"Converged",FALSE,0.95,0.05
141,-1.98481484380992,2.14892937222912,-0.123531496496779,"Converged",FALSE,0.95,0.05
142,-1.42910281541595,0.23490706733623,-0.0970684819772891,"Converged",FALSE,0.95,0.05
143,-2.65488794579626,3.62678602348072,-0.0879905413045476,"Converged",FALSE,0.95,0.05
144,-1.46893679022022,0.681388511208294,-0.109019255438511,"Converged",TRUE,0.95,0.05
145,-2.26820306854497,2.34127144307971,-0.0610194817973032,"Converged",TRUE,0.95,0.05
146,-1.95923950543541,3.27980304001784,-0.172950899365625,"Converged",TRUE,0.95,0.05
147,-1.64229673906969,1.06969210624602,-0.100292318487751,"Converged",FALSE,0.95,0.05
148,-1.44867169779753,1.28106126616591,-0.139145541406769,"Converged",FALSE,0.95,0.05
149,-1.46089247923694,1.30697435313853,-0.169120381511567,"Converged",FALSE,0.95,0.05
150,-1.62999033433739,1.86540184915479,-0.182564133914732,"Converged",FALSE,0.95,0.05
151,-1.94643054703113,1.82723925381669,-0.123264662221766,"Converged",FALSE,0.95,0.05
152,-1.60914522099893,0.881321385895392,-0.0682615410111397,"Converged",FALSE,0.95,0.05
153,-1.41846956727452,-0.276192580626305,-0.0481847499321967,"Converged",TRUE,0.95,0.05
154,-1.65296015242342,1.6724527271465,-0.136478131009167,"Converged",FALSE,0.95,0.05
155,-1.9028741436733,1.71379837965701,-0.0943050465453694,"Converged",FALSE,0.95,0.05
156,-2.02159240547545,2.15052202189249,-0.112930014550857,"Converged",FALSE,0.95,0.05
157,-2.30822365856381,2.70903781809368,-0.094335637081293,"Converged",FALSE,0.95,0.05
158,-1.24447417688374,0.699614814644007,-0.154561132572002,"Converged",FALSE,0.95,0.05
159,-2.46979784121212,2.16041302707413,-0.0482318539738445,"Converged",FALSE,0.95,0.05
160,-1.8498924258025,1.92905857553229,-0.139726490466654,"Converged",FALSE,0.95,0.05
161,-1.34842408946425,0.00401471564311549,-0.0851575587820498,"Converged",FALSE,0.95,0.05
162,-2.63492212767409,4.09476043786469,-0.0969323816062335,"Converged",FALSE,0.95,0.05
163,-2.0237439984146,1.75292190723326,-0.0578832097020306,"Converged",TRUE,0.95,0.05
164,-1.49633242276368,-0.507619781596406,-0.021101753548184,"Converged",TRUE,0.95,0.05
165,-2.13409747377486,1.6192855917548,-0.0375254389375535,"Converged",FALSE,0.95,0.05
166,-2.85161084426317,4.3854614113965,-0.080172548674733,"Converged",FALSE,0.95,0.05
167,-1.41428274250844,0.513311444071703,-0.113892401385376,"Converged",FALSE,0.95,0.05
168,-1.3506454738548,0.0652412173514317,-0.111733184711548,"Converged",FALSE,0.95,0.05
169,-1.73911627943781,0.740963011869351,-0.0533963746530864,"Converged",FALSE,0.95,0.05
170,-1.6903072682261,1.20696944900584,-0.14647011992713,"Converged",FALSE,0.95,0.05
171,-1.47004659155344,0.939575730894843,-0.127979846341154,"Converged",TRUE,0.95,0.05
172,-2.08958822310432,2.58381605052712,-0.124760988301755,"Converged",FALSE,0.95,0.05
173,-2.81229063928839,3.97278713256335,-0.0633218429430722,"Converged",FALSE,0.95,0.05
174,-1.85304905891867,1.27472400337119,-0.0791805740227363,"Converged",FALSE,0.95,0.05
175,-2.67830606445645,3.00162330493645,-0.00713935206741055,"Converged",FALSE,0.95,0.05
176,-1.78831159570531,1.59586855971872,-0.0795529095374056,"Converged",FALSE,0.95,0.05
177,-1.59990538463727,0.74271318240942,-0.110749430323851,"Converged",FALSE,0.95,0.05
178,-2.14064471909589,2.45266691915595,-0.07285620370482,"Converged",FALSE,0.95,0.05
179,-2.15314740944469,2.52374872178814,-0.0849274751324617,"Converged",FALSE,0.95,0.05
180,-2.16313231698697,2.80358182323808,-0.141377240315831,"Converged",FALSE,0.95,0.05
181,-1.86714406584294,1.49032939225668,-0.121488157066171,"Converged",TRUE,0.95,0.05
182,-2.45029696508998,2.04894376336513,-0.0243718950419846,"Converged",FALSE,0.95,0.05
183,-2.11458968330228,2.17348815734519,-0.0934375145225646,"Converged",FALSE,0.95,0.05
184,-1.33487790157251,0.487419024719212,-0.123737425038855,"Converged",FALSE,0.95,0.05
185,-2.60601065805231,4.00264043057311,-0.109323027045857,"Converged",FALSE,0.95,0.05
186,-1.30909777165676,1.2661525756188,-0.162893353893427,"Converged",FALSE,0.95,0.05
187,-1.82644641140464,1.78569935144146,-0.131100165204311,"Converged",FALSE,0.95,0.05
188,-1.77993954331025,1.84747297695206,-0.10579136006828,"Converged",FALSE,0.95,0.05
189,-1.75579047203392,1.39085960844115,-0.150165236154124,"Converged",FALSE,0.95,0.05
190,-1.60402669842616,0.169379056289046,-0.0596334738857093,"Converged",TRUE,0.95,0.05
191,-1.92933236848182,1.36298803330327,-0.0496800198424894,"Converged",FALSE,0.95,0.05
192,-1.75444326093661,1.93362079784867,-0.140485273953974,"Converged",FALSE,0.95,0.05
193,-1.6164781257814,0.92848538167652,-0.104333852983562,"Converged",FALSE,0.95,0.05
194,-1.79451264241112,1.42387024490833,-0.0774737389759133,"Converged",FALSE,0.95,0.05
195,-1.39065929121972,0.301990533781273,-0.104018183704601,"Converged",FALSE,0.95,0.05
196,-2.58309745612057,3.88584194547429,-0.114175241760131,"Converged",FALSE,0.95,0.05
197,-2.48585351711374,2.7979657152322,-0.0581942732073022,"Converged",FALSE,0.95,0.05
198,-1.68787930500705,1.89681883872085,-0.13961731546017,"Converged",FALSE,0.95,0.05
199,-1.95147892219304,0.0318838713191329,0.0146508341227489,"Converged",TRUE,0.95,0.05
200,-1.79255339153851,0.708792803245836,-0.0552211300206694,"Converged",FALSE,0.95,0.05
201,-1.79077358374317,2.04483469094238,-0.140938259187777,"Converged",FALSE,0.95,0.05
202,-1.81147630935456,1.59458239586032,-0.103889508623134,"Converged",FALSE,0.95,0.05
203,-1.96031879306235,1.24204874803005,-0.070356893832175,"Converged",FALSE,0.95,0.05
204,-1.74698084255671,1.83863382186041,-0.155338487832068,"Converged",FALSE,0.95,0.05
205,-1.36849899631662,1.06805377131544,-0.164520316856605,"Converged",TRUE,0.95,0.05
206,-1.97552633740289,1.36490452188528,-0.0521074138057005,"Converged",FALSE,0.95,0.05
207,-2.33810849391191,2.15894151620051,-0.0520920817947332,"Converged",FALSE,0.95,0.05
208,-2.16499769608786,2.54979891958286,-0.121917818543911,"Converged",FALSE,0.95,0.05
209,-2.33084390441384,2.22425388106165,-0.0634349756348928,"Converged",TRUE,0.95,0.05
210,-1.65493860630108,0.435554978214749,-0.0798889437683898,"Converged",FALSE,0.95,0.05
211,-1.32884064699467,-0.150492249129804,-0.102972173227743,"Converged",FALSE,0.95,0.05
212,-1.94075101018728,2.88141571969238,-0.193748784627326,"Converged",FALSE,0.95,0.05
213,-2.21127805675716,2.40125035593769,-0.0583614929643347,"Converged",FALSE,0.95,0.05
214,-1.6033688770163,0.948374101084847,-0.0886992499775281,"Converged",FALSE,0.95,0.05
215,-2.71736627693964,3.63703017658637,-0.0369213379567499,"Converged",FALSE,0.95,0.05
216,-1.94627649652322,2.72191058113028,-0.160099538263369,"Converged",TRUE,0.95,0.05
217,-1.53171643024769,0.774619151661277,-0.0985579652361282,"Converged",FALSE,0.95,0.05
218,-1.9851575848477,2.94697991879711,-0.195215476806331,"Converged",TRUE,0.95,0.05
219,-2.20628807700316,1.84190075308925,-0.0674305938452907,"Converged",TRUE,0.95,0.05
220,-2.14619690595926,2.64078091586782,-0.102712504288682,"Converged",TRUE,0.95,0.05
221,-1.97017653535514,1.79673151785761,-0.047786748655276,"Converged",TRUE,0.95,0.05
222,-2.5576232943633,3.72689044366817,-0.0791924396268815,"Converged",TRUE,0.95,0.05
223,-1.36760483738004,1.31838233019491,-0.162154930717894,"Converged",TRUE,0.95,0.05
224,-2.29425276182183,2.12841620305121,-0.0670315556044619,"Converged",FALSE,0.95,0.05
225,-2.16928441986294,2.49417290374309,-0.0526568489472719,"Converged",FALSE,0.95,0.05
226,-1.48605856717406,-0.451819385969099,-0.0870113561641643,"Converged",FALSE,0.95,0.05
227,-1.74807691550026,1.62326834655085,-0.121225236214479,"Converged",FALSE,0.95,0.05
228,-1.86877856926368,1.20969280691925,-0.0540627886897674,"Converged",TRUE,0.95,0.05
229,-2.04949420557836,1.86816151703004,-0.0744928423752338,"Converged",FALSE,0.95,0.05
230,-1.78505435158995,1.40464246416441,-0.093215338222921,"Converged",FALSE,0.95,0.05
231,-2.02606493076771,2.00321235788162,-0.0798144261984584,"Converged",TRUE,0.95,0.05
232,-1.3870044446531,0.853684333181539,-0.166238819681896,"Converged",FALSE,0.95,0.05
233,-2.19986995491782,3.1181498023411,-0.112537497254213,"Converged",FALSE,0.95,0.05
234,-1.40187735227304,-0.613032230863475,-0.0513110258834666,"Converged",FALSE,0.95,0.05
235,-1.55979563571157,1.65009064445366,-0.161838224461605,"Converged",FALSE,0.95,0.05
236,-1.8165056169782,1.51846367493732,-0.0896290671467844,"Converged",FALSE,0.95,0.05
237,-1.91606759577984,1.73535168130126,-0.0797327887800202,"Converged",FALSE,0.95,0.05
238,-1.65786991044369,1.12412914720335,-0.0828023132161119,"Converged",TRUE,0.95,0.05
239,-1.69467858751246,1.89651527762137,-0.126294175194991,"Converged",FALSE,0.95,0.05
240,-1.28587155359334,1.21234619540465,-0.186720392063457,"Converged",TRUE,0.95,0.05
241,-2.05492121163466,3.05591643635367,-0.158761065982708,"Converged",FALSE,0.95,0.05
242,-2.00239119263038,2.60216011722322,-0.112740015591876,"Converged",FALSE,0.95,0.05
243,-1.92964337426615,1.88312542247612,-0.0804900006521668,"Converged",FALSE,0.95,0.05
244,-1.7559064652663,0.837278115308454,-0.0724258680214793,"Converged",TRUE,0.95,0.05
245,-1.83219082674799,2.5528839774434,-0.190461135646106,"Converged",FALSE,0.95,0.05
246,-1.92398395047138,1.84863982479743,-0.108294747291635,"Converged",FALSE,0.95,0.05
247,-1.36566913493498,-0.276652228317006,-0.0681280303025769,"Converged",TRUE,0.95,0.05
248,-1.39333188185714,0.737920070337649,-0.122833455928254,"Converged",TRUE,0.95,0.05
249,-1.77144890015495,0.662259322607507,-0.0289199572682302,"Converged",FALSE,0.95,0.05
